App ID,VM,Host Environment,OS,# of CPUs,Memory,Disk (GB),DB Instance Count,PeakCPU%
6422,SHC005EOTT01,Test,Red Hat Enterprise Linux 7 (64-bit),1,6,61,,100
6422,SHC005EOTT02,Test,Red Hat Enterprise Linux 7 (64-bit),2,6,96,,100
6422,SHC005EOTT03,Test,Red Hat Enterprise Linux 7 (64-bit),2,8,212,,100
5615,SHC005EPMT01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,8,160,,100
5615,SHC005EPMT02,Test,Microsoft Windows Server 2008 R2 (64-bit),2,8,128,,100
5615,SHC005EPMT03,Test,Microsoft Windows Server 2008 R2 (64-bit),2,8,1380,,100
9100,SHC005EQAT01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,4,86,,100
9100,SHC005EQAT02,Test,Microsoft Windows Server 2008 R2 (64-bit),2,4,126,,100
9100,SHC005EQAT03,Test,Microsoft Windows Server 2008 R2 (64-bit),2,8,605,,100
831,SHC005FISD01,Development,Microsoft Windows Server 2012 (64-bit),6,16,845,,100
6551,SHC005FISD01,Development,Microsoft Windows Server 2012 (64-bit),6,16,845,,100
831,SHC005FISD02,Development,Microsoft Windows Server 2012 (64-bit),2,8,88,,100
831,SHC005FISD03,Development,Microsoft Windows Server 2012 (64-bit),2,8,135,,100
4861,SHC005FSCT01,Test,Red Hat Enterprise Linux 6 (64-bit),1,8,63,,100
5590,SHC005FSCT01,Test,Red Hat Enterprise Linux 6 (64-bit),1,8,63,,100
7389,SHC005FSCT01,Test,Red Hat Enterprise Linux 6 (64-bit),1,8,63,,100
4861,SHC005FSCT02,Test,Red Hat Enterprise Linux 6 (64-bit),2,12,103,,100
5590,SHC005FSCT02,Test,Red Hat Enterprise Linux 6 (64-bit),2,12,103,,100
7389,SHC005FSCT02,Test,Red Hat Enterprise Linux 6 (64-bit),2,12,103,,100
6848,SHC005FTPD01,Development,Red Hat Enterprise Linux 6 (64-bit),1,2,91,,100
8975,SHC005FTPD01,Development,Red Hat Enterprise Linux 6 (64-bit),1,2,91,,100
3808,SHC005GIMT01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,4,235,,100
4918,SHC005GIMT01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,4,235,,100
7493,SHC005GIMT01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,4,235,,100
3808,SHC005GIMT02,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,265,,100
4918,SHC005GIMT02,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,265,,100
7493,SHC005GIMT02,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,265,,100
3808,SHC005GIMT03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,1260,,100
4918,SHC005GIMT03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,1260,,100
7493,SHC005GIMT03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,1260,,100
3808,SHC005GIMT04,Test,Microsoft Windows Server 2008 R2 (64-bit),2,4,96,,100
4918,SHC005GIMT04,Test,Microsoft Windows Server 2008 R2 (64-bit),2,4,96,,100
7493,SHC005GIMT04,Test,Microsoft Windows Server 2008 R2 (64-bit),2,4,96,,100
129,SHC005GLOT01,Test,Red Hat Enterprise Linux 6 (64-bit),1,6,56,,100
129,SHC005GLOT02,Test,Red Hat Enterprise Linux 6 (64-bit),1,8,86,,100
7086,SHC005HSMT01,Test,Microsoft Windows Server 2012 (64-bit),1,4,125,,100
10295,SHC005IDMT01,Test,Microsoft Windows Server 2012 (64-bit),2,8,285,,100
7155,SHC005INTD01,Development,Microsoft Windows Server 2012 (64-bit),2,4,155,,100
7365,SHC005INTD01,Development,Microsoft Windows Server 2012 (64-bit),2,4,155,,100
9360,SHC005ISAT01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,605,,100
9360,SHC005ISAT02,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,605,,100
9360,SHC005ISAT03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,605,,100
9360,SHC005ISAT04,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,805,,100
9360,SHC005ISAT05,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,415,,100
3817,SHC005JRAT01,Test,Red Hat Enterprise Linux 6 (64-bit),1,4,129.5,,100
10895,SHC005KPISD01,Development,Red Hat Enterprise Linux 7 (64-bit),1,6,57,,100
10895,SHC005KPISD02,Development,Red Hat Enterprise Linux 7 (64-bit),1,8,83,,100
7487,SHC005MAET01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,8,623,,100
1186,shc005mlbd01,Development,Red Hat Enterprise Linux 6 (64-bit),3,14,451,,100
1187,shc005mlbd01,Development,Red Hat Enterprise Linux 6 (64-bit),3,14,451,,100
8795,shc005mlbd01,Development,Red Hat Enterprise Linux 6 (64-bit),3,14,451,,100
50,SHC005MLBD02,Development,Red Hat Enterprise Linux 6 (64-bit),1,4,56,,100
1186,SHC005MLBD02,Development,Red Hat Enterprise Linux 6 (64-bit),1,4,56,,100
1187,SHC005MLBD02,Development,Red Hat Enterprise Linux 6 (64-bit),1,4,56,,100
8795,SHC005MLBD02,Development,Red Hat Enterprise Linux 6 (64-bit),1,4,56,,100
50,SHC005MLBD03,Development,Red Hat Enterprise Linux 6 (64-bit),2,12,652,,100
1186,SHC005MLBD03,Development,Red Hat Enterprise Linux 6 (64-bit),2,12,652,,100
1187,SHC005MLBD03,Development,Red Hat Enterprise Linux 6 (64-bit),2,12,652,,100
8795,SHC005MLBD03,Development,Red Hat Enterprise Linux 6 (64-bit),2,12,652,,100
50,SHC005MLBD04,Development,Red Hat Enterprise Linux 6 (64-bit),2,14,292,,100
1186,SHC005MLBD04,Development,Red Hat Enterprise Linux 6 (64-bit),2,14,292,,100
1187,SHC005MLBD04,Development,Red Hat Enterprise Linux 6 (64-bit),2,14,292,,100
8795,SHC005MLBD04,Development,Red Hat Enterprise Linux 6 (64-bit),2,14,292,,100
7168,shc005mslt01,Test,Microsoft Windows Server 2008 R2 (64-bit),6,32,160,,100
7168,shc005mslt02,Test,Microsoft Windows Server 2008 R2 (64-bit),2,16,160,,100
7175,SHC005NNMT01,Test,Red Hat Enterprise Linux 7 (64-bit),2,8,172,,100
1216,SHC005OBTT01,Test,Red Hat Enterprise Linux 5 (64-bit),2,4,87,,100
1641,SHC005OBTT01,Test,Red Hat Enterprise Linux 5 (64-bit),2,4,87,,100
1646,SHC005OBTT01,Test,Red Hat Enterprise Linux 5 (64-bit),2,4,87,,100
5041,SHC005OBTT01,Test,Red Hat Enterprise Linux 5 (64-bit),2,4,87,,100
6157,SHC005OBTT01,Test,Red Hat Enterprise Linux 5 (64-bit),2,4,87,,100
7196,SHC005OBTT01,Test,Red Hat Enterprise Linux 5 (64-bit),2,4,87,,100
7575,SHC005OBTT01,Test,Red Hat Enterprise Linux 5 (64-bit),2,4,87,,100
9856,SHC005PAAD03,Development,Red Hat Enterprise Linux 7 (64-bit),2,16,161,,100
9856,SHC005PAAD04,Development,Red Hat Enterprise Linux 7 (64-bit),1,6,51,,100
9856,SHC005PAAD05,Development,Red Hat Enterprise Linux 7 (64-bit),2,12,87,,100
9856,SHC005PAAD06,Development,Red Hat Enterprise Linux 7 (64-bit),2,16,161,,100
9856,SHC005PAAD07,Development,Red Hat Enterprise Linux 7 (64-bit),1,6,51,,100
-,SHC005PAID01,Development,Red Hat Enterprise Linux 7 (64-bit),2,8,81,,100
-,SHC005PAID02,Development,Red Hat Enterprise Linux 7 (64-bit),2,8,194,,100
9856,SHC005PASD01,Development,Red Hat Enterprise Linux 7 (64-bit),1,6,51,,100
9856,SHC005PASD02,Development,Red Hat Enterprise Linux 7 (64-bit),2,12,87,,100
9856,SHC005PASD03,Development,Red Hat Enterprise Linux 7 (64-bit),2,16,244,,100
9316,shc005pdbt01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,8,201,,100
6700,SHC005PPOD01,Development,Microsoft Windows Server 2008 R2 (64-bit),3,24,145,,100
6700,SHC005PPOD02,Development,Microsoft Windows Server 2008 R2 (64-bit),3,24,663,,100
6015,SHC005PRWD01,Development,Microsoft Windows Server 2008 R2 (64-bit),2,4,570,,100
6015,SHC005PRWD02,Development,Microsoft Windows Server 2008 R2 (64-bit),2,8,1290,,100
6015,SHC005PRWD03,Development,Microsoft Windows Server 2008 R2 (64-bit),4,8,846,,100
10715,shc005rced01,Development,Red Hat Enterprise Linux 6 (64-bit),1,6,62,,100
10715,SHC005RCED02,Development,Red Hat Enterprise Linux 6 (64-bit),2,12,111,,100
10715,SHC005RCED03,Development,Red Hat Enterprise Linux 6 (64-bit),2,16,127,,100
9099,SHC005RMST01,Test,Microsoft Windows Server 2012 (64-bit),2,4,135,,100
9099,SHC005RMST02,Test,Microsoft Windows Server 2012 (64-bit),4,8,165,,100
9099,SHC005RMST03,Test,Microsoft Windows Server 2012 (64-bit),8,24,1470,,100
6422,SHC005RSAT01,Test,Microsoft Windows Server 2012 (64-bit),2,4,85,,100
6422,SHC005RSAT02,Test,Microsoft Windows Server 2012 (64-bit),2,8,95,,100
6422,SHC005RSAT03,Test,Microsoft Windows Server 2012 (64-bit),2,8,129,,100
8238,SHC005SOAT01,Test,Other 2.6.x Linux (64-bit),4,8,32,,100
8238,SHC005SOAT03,Test,Debian GNU/Linux 5 (64-bit),2,8,110,,100
8238,SHC005SOAT04,Test,Red Hat Enterprise Linux 6 (64-bit),1,4,101,,100
8238,SHC005SOAT05,Test,Red Hat Enterprise Linux 6 (64-bit),1,8,269,,100
9184,SHC005SPSD01,Development,Microsoft Windows Server 2012 (64-bit),4,96,2250,,100
9407,SHC005SPSD01,Development,Microsoft Windows Server 2012 (64-bit),4,96,2250,,100
1301,SHC005STAD01,Development,Microsoft Windows Server 2012 (64-bit),4,8,300,,100
1303,SHC005STAD01,Development,Microsoft Windows Server 2012 (64-bit),4,8,300,,100
1301,SHC005STAD02,Development,Microsoft Windows Server 2012 (64-bit),4,8,690,,100
1303,SHC005STAD02,Development,Microsoft Windows Server 2012 (64-bit),4,8,690,,100
8016,shc005uddd01,Development,Red Hat Enterprise Linux 6 (64-bit),1,6,45,,100
8016,shc005uddd02,Development,Red Hat Enterprise Linux 6 (64-bit),2,12,94,,100
9856,SHC005WPPD01,Development,Microsoft Windows Server 2012 (64-bit),2,4,146,,100
11175,SHC005WPPD01,Development,Microsoft Windows Server 2012 (64-bit),2,4,146,,100
9856,SHC005WPPD02,Development,Microsoft Windows Server 2012 (64-bit),2,4,85,,100
9856,SHC005WPPD03,Development,Microsoft Windows Server 2012 (64-bit),2,8,226.5,,100
11175,SHC005WPPD03,Development,Microsoft Windows Server 2012 (64-bit),2,8,226.5,,100
9856,SHC005WPPSD09,Development,Red Hat Enterprise Linux 7 (64-bit),2,16,161,,100
11316,SHC005WPPSD09,Development,Red Hat Enterprise Linux 7 (64-bit),2,16,161,,100
9856,SHC005WPPT01,Test,Microsoft Windows Server 2012 (64-bit),2,4,85,,100
9856,SHC005WPPT02,Test,Microsoft Windows Server 2012 (64-bit),2,4,85,,100
11175,SHC005WPPT02,Test,Microsoft Windows Server 2012 (64-bit),2,4,85,,100
9856,SHC005WPPT03,Test,Microsoft Windows Server 2012 (64-bit),2,8,226.5,,100
11175,SHC005WPPT03,Test,Microsoft Windows Server 2012 (64-bit),2,8,226.5,,100
6891,SHC007OSIS01,Staging,Microsoft Windows Server 2012 (64-bit),4,12,160,,100
6891,SHC007OSIT01,Test,Microsoft Windows Server 2012 (64-bit),4,8,150,,100
6891,SHC007S3MS01,Staging,Microsoft Windows Server 2012 (64-bit),4,16,222,,100
6891,SHC007S3MS02,Staging,Microsoft Windows Server 2012 (64-bit),4,32,21490,,100
6891,SHC007S6CT01,Test,Microsoft Windows Server 2012 (64-bit),4,24,258,,100
6891,SHC007S6CT02,Test,Microsoft Windows Server 2012 (64-bit),4,24,258,,100
6891,SHC007S6CT03,Test,Microsoft Windows Server 2012 (64-bit),4,24,258,,100
6891,SHC007S6CT04,Test,Microsoft Windows Server 2012 (64-bit),4,24,258,,100
6891,SHC007S6CT05,Test,Microsoft Windows Server 2012 (64-bit),4,16,578,,100
-,SHC007S6GT01,Test,Microsoft Windows Server 2012 (64-bit),4,24,258,,100
-,SHC007S6GT02,Test,Microsoft Windows Server 2012 (64-bit),4,24,258,,100
-,SHC007S6GT03,Test,Microsoft Windows Server 2012 (64-bit),4,32,294,,100
6891,SHC007S6IT01,Test,Microsoft Windows Server 2012 (64-bit),4,24,258,,100
6891,SHC007S6IT02,Test,Microsoft Windows Server 2012 (64-bit),4,24,258,,100
6891,SHC007S6IT03,Test,Microsoft Windows Server 2012 (64-bit),4,24,258,,100
6891,SHC007S6IT04,Test,Microsoft Windows Server 2012 (64-bit),4,24,258,,100
6891,SHC007S6IT05,Test,Microsoft Windows Server 2012 (64-bit),4,16,578,,100
6891,SHC007S6MS02,Staging,Microsoft Windows Server 2012 (64-bit),4,32,13280,,100
-,SHC007S6RT01,Test,Microsoft Windows Server 2012 (64-bit),4,24,258,,100
-,SHC007S6RT02,Test,Microsoft Windows Server 2012 (64-bit),4,24,258,,100
-,SHC007S6RT03,Test,Microsoft Windows Server 2012 (64-bit),4,32,294,,100
-,SHC007S6RT04,Test,Microsoft Windows Server 2012 (64-bit),4,16,587,,100
6891,SHC007S6ST01,Test,Microsoft Windows Server 2012 (64-bit),4,24,378,,100
6891,SHC007S6ST02,Test,Microsoft Windows Server 2012 (64-bit),4,24,378,,100
6891,SHC007S6ST03,Test,Microsoft Windows Server 2012 (64-bit),4,16,164,,100
6891,SHC007SIAT01,Test,Microsoft Windows Server 2012 (64-bit),8,16,170,,100
6891,SHC007SIAT02,Test,Microsoft Windows Server 2012 (64-bit),8,32,224,,100
6891,SHC007SPMS01,Staging,Microsoft Windows Server 2012 (64-bit),4,16,222,,100
6891,SHC007UPIT01,Test,Microsoft Windows Server 2012 (64-bit),4,16,196,,100
6891,SHC007UPIT02,Test,Microsoft Windows Server 2012 (64-bit),4,16,1210,,100
6891,SHC008S6FP01,Production,Microsoft Windows Server 2012 (64-bit),4,16,404,,100
160,SHC00SWAP01,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,482,,100
874,SHC00SWAP01,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,482,,100
1677,SHC00SWAP01,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,482,,100
10956,SHC00SWAP01,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,482,,100
160,SHC00SWAP02,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,332,,100
874,SHC00SWAP02,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,332,,100
1677,SHC00SWAP02,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,332,,100
10956,SHC00SWAP02,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,332,,100
160,SHC00SWAP03,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,332,,100
874,SHC00SWAP03,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,332,,100
1677,SHC00SWAP03,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,332,,100
10956,SHC00SWAP03,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,332,,100
160,SHC00SWAP04,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,332,,100
874,SHC00SWAP04,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,332,,100
1677,SHC00SWAP04,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,332,,100
10956,SHC00SWAP04,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,332,,100
160,SHC00SWAP05,Production,Red Hat Enterprise Linux 6 (64-bit),3,124,8900,,100
874,SHC00SWAP05,Production,Red Hat Enterprise Linux 6 (64-bit),3,124,8900,,100
1677,SHC00SWAP05,Production,Red Hat Enterprise Linux 6 (64-bit),3,124,8900,,100
10956,SHC00SWAP05,Production,Red Hat Enterprise Linux 6 (64-bit),3,124,8900,,100
160,SHC00SWAP06,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,190,,100
1677,SHC00SWAP06,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,190,,100
10956,SHC00SWAP06,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,190,,100
160,SHC00SWAP07,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,280,,100
1677,SHC00SWAP07,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,280,,100
10956,SHC00SWAP07,Production,Red Hat Enterprise Linux 6 (64-bit),4,64,280,,100
7655,SHCSPKP01,Production,Red Hat Enterprise Linux 5 (64-bit),16,32,3940,,100
7655,SHCSPKP02,Production,-,16,32,4240,,100
7655,SHCSPKP03,Production,Red Hat Enterprise Linux 6 (64-bit),16,32,1990,,100
7655,SHCSPSP01,Production,Red Hat Enterprise Linux 6 (64-bit),12,24,636,,100
7655,SHCSPSP02,Production,Red Hat Enterprise Linux 6 (64-bit),12,24,636,,100
7655,SHCSPSP03,Production,Red Hat Enterprise Linux 6 (64-bit),12,24,636,,100
7157,SHCVREP01,Production,SUSE Linux Enterprise 11 (64-bit),4,4,12,,100
5982,shh001csop01,Production,Microsoft Windows Server 2003 (32-bit),1,4,90,,100
5229,shh001datp02,Production,SUSE Linux Enterprise 11 (32-bit),2,4,34,,100
7418,SHH001EPMP03,Production,Microsoft Windows Server 2003 (32-bit),4,2,46.02,,100
7418,SHH001EPMP04,Production,Microsoft Windows Server 2003 (32-bit),6,2,149.03,,100
3920,shh001epmp08,Production,Microsoft Windows Server 2003 (32-bit),2,4,112.01,,100
7418,shh001epmp08,Production,Microsoft Windows Server 2003 (32-bit),2,4,112.01,,100
838,SHH001FLTP01,Production,Microsoft Windows Server 2003 (32-bit),2,2,175.28,,100
401,shh001kanp01,Production,Microsoft Windows Server 2003 (32-bit),1,2,267,,100
4856,shh001kanp01,Production,Microsoft Windows Server 2003 (32-bit),1,2,267,,100
5995,shh001navp01,Production,Microsoft Windows Server 2003 (32-bit),2,2,373,,100
5995,shh001navp02,Production,Microsoft Windows Server 2003 (32-bit),2,2,151,,100
5495,shh001oblp01,Production,Microsoft Windows Server 2003 (32-bit),2,8,86,,100
7169,SHH004CWKP01,Production,Microsoft Windows Server 2008 (64-bit),8,16,359,,100
587,SHH004DAAP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,18,89,,100
589,SHH004DAAP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,18,89,,100
1287,SHH004DAAP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,18,89,,100
7161,SHH004DAAP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,18,89,,100
587,SHH004DADP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,58,,100
589,SHH004DADP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,58,,100
1287,SHH004DADP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,58,,100
7161,SHH004DADP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,58,,100
587,SHH004DADP02,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,1360,,100
589,SHH004DADP02,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,1360,,100
1287,SHH004DADP02,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,1360,,100
5042,SHH004DADP02,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,1360,,100
7161,SHH004DADP02,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,1360,,100
587,SHH004DAWP01,Production,Red Hat Enterprise Linux 5 (64-bit),1,6,58,,100
589,SHH004DAWP01,Production,Red Hat Enterprise Linux 5 (64-bit),1,6,58,,100
1287,SHH004DAWP01,Production,Red Hat Enterprise Linux 5 (64-bit),1,6,58,,100
5042,SHH004DAWP01,Production,Red Hat Enterprise Linux 5 (64-bit),1,6,58,,100
7161,SHH004DAWP01,Production,Red Hat Enterprise Linux 5 (64-bit),1,6,58,,100
10295,SHH004DIRD01,Development,Microsoft Windows Server 2008 R2 (64-bit),2,8,182,,100
10295,SHH004DIRD02,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,229,,100
7110,SHH004DIRP30,Production,Microsoft Windows Server 2008 R2 (64-bit),6,32,242,,100
7301,SHH004DIRP30,Production,Microsoft Windows Server 2008 R2 (64-bit),6,32,242,,100
7110,SHH004DIRT30,Test,Microsoft Windows Server 2008 R2 (64-bit),2,16,240,,100
7301,SHH004DIRT30,Test,Microsoft Windows Server 2008 R2 (64-bit),2,16,240,,100
767,SHH004DMTD01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,4,161,,100
1475,SHH004DMTD01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,4,161,,100
5915,SHH004DRMT01,Test,Microsoft Windows Server 2008 R2 (64-bit),1,4,151,,100
5982,SHH004DRMT01,Test,Microsoft Windows Server 2008 R2 (64-bit),1,4,151,,100
9425,SHH004DRMT01,Test,Microsoft Windows Server 2008 R2 (64-bit),1,4,151,,100
4944,SHH004DXGP01,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,340,,100
5896,SHH004DXGP01,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,340,,100
4944,SHH004DXGP02,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,361,,100
5896,SHH004DXGP02,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,361,,100
-,SHH004EMSP01,Production,Microsoft Windows Server 2008 (64-bit),4,8,467,,100
5615,SHH004EPMP01,Production,Microsoft Windows Server 2008 R2 (64-bit),4,16,123,,100
5615,SHH004EPMP03,Production,Microsoft Windows Server 2008 R2 (64-bit),4,16,155,,100
7177,shh004hpnp01,Production,Red Hat Enterprise Linux 5 (64-bit),2,8,82,,100
401,SHH004KANT01,Test,Microsoft Windows Server 2003 (32-bit),1,2,47.99,,100
4856,SHH004KANT01,Test,Microsoft Windows Server 2003 (32-bit),1,2,47.99,,100
7075,SHH004LABT01,Test,Red Hat Enterprise Linux 5 (64-bit),4,16,75,,100
5896,SHH004PDMC01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,8,235,,100
6961,SHH004PDMC01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,8,235,,100
5896,SHH004PDMD01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,2,235,,100
6961,SHH004PDMD01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,2,235,,100
5896,SHH004PDMT01,Test,Microsoft Windows Server 2008 R2 (64-bit),1,2,235,,100
6961,SHH004PDMT01,Test,Microsoft Windows Server 2008 R2 (64-bit),1,2,235,,100
6716,shh004rtcp01,Production,Microsoft Windows Server 2008 R2 (64-bit),4,16,115,,100
6848,shh004secp01,Production,Red Hat Enterprise Linux 5 (64-bit),2,4,225,,100
7161,shh004secp01,Production,Red Hat Enterprise Linux 5 (64-bit),2,4,225,,100
6848,shh004secp02,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,2580,,100
7161,shh004secp02,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,2580,,100
7110,SHH004SMPP10,Production,Microsoft Windows Server 2008 R2 (64-bit),2,6,86,,100
7110,SHH004SMPP20,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,86,,100
7110,SHH004SMPS10,Staging,Microsoft Windows Server 2008 R2 (64-bit),2,6,86,,100
7110,SHH004SMPS20,Staging,Microsoft Windows Server 2008 R2 (64-bit),2,6,86,,100
7110,SHH004SMPT10,Test,Microsoft Windows Server 2008 R2 (64-bit),2,6,86,,100
7110,SHH004SMPT20,Test,Microsoft Windows Server 2008 R2 (64-bit),2,6,86,,100
6891,SHH004SPIT01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,174,,100
7094,SHH004SPIT01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,174,,100
7097,SHH004SPIT01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,174,,100
7217,SHH004SPIT01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,174,,100
9145,SHH004SPIT01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,174,,100
9146,SHH004SPIT01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,174,,100
6891,SHH004SPIT02,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,174,,100
7094,SHH004SPIT02,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,174,,100
7097,SHH004SPIT02,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,174,,100
7217,SHH004SPIT02,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,174,,100
9145,SHH004SPIT02,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,174,,100
9146,SHH004SPIT02,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,174,,100
6891,SHH004SPIT03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,773.8,,100
7094,SHH004SPIT03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,773.8,,100
7097,SHH004SPIT03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,773.8,,100
9145,SHH004SPIT03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,773.8,,100
9146,SHH004SPIT03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,773.8,,100
6891,SHH004SPIT04,Test,Microsoft Windows Server 2008 R2 (64-bit),2,4,70,,100
7094,SHH004SPIT04,Test,Microsoft Windows Server 2008 R2 (64-bit),2,4,70,,100
